,Player,Pos,Age,G,GS,MP,ORtg,DRtg,OBPM,DBPM,eFG%,FTR,TRB%,TOV%,Salary,Salary Adjusted,Rating Model Salary,Four Factors Salary,Average Predicted Salary
0,Precious Achiuwa,Center,22.0,73.0,28.0,23.6,105.0,110.0,-2.0,-0.6,48.6,13.253012048192772,14.9,11.3,2711.28,2956.915,4457.970696826548,4187.261725345259,4322.616211085904
1,Steven Adams,Center,28.0,76.0,75.0,26.3,125.0,108.0,1.0,1.0,54.7,27.450980392156865,19.9,19.6,17073.171,18619.958,14032.908986911749,15784.045906123943,14908.477446517845
2,Bam Adebayo,Center,24.0,56.0,56.0,32.6,117.0,104.0,1.7,2.1,55.7,35.38461538461538,17.5,14.4,28103.5,30649.609,18284.39315088632,19996.133113393877,19140.2631321401
3,LaMarcus Aldridge,Center,36.0,47.0,12.0,22.3,119.0,112.0,1.3,-0.6,56.6,19.587628865979383,13.4,8.0,2641.691,2881.021,12396.308671694325,4898.535096677959,8647.421884186142
4,Nickeil Alexander-Walker,Guard,23.0,65.0,21.0,22.6,98.0,114.0,-1.8,-1.1,44.9,11.428571428571429,7.1,11.3,3261.48,3556.962,4913.4727976461945,3736.132353688988,4324.802575667592
5,Grayson Allen,Guard,26.0,66.0,61.0,27.3,122.0,114.0,0.6,-0.2,58.8,11.627906976744184,6.5,6.7,4054.695,4422.04,6051.433682035653,5236.321862966413,5643.877772501033
6,Jarrett Allen,Center,23.0,56.0,56.0,32.3,132.0,106.0,2.7,1.2,67.80000000000001,29.89690721649485,18.4,12.7,20000.0,21811.951,14298.280230307673,19671.726424668454,16985.003327488062
7,Jose Alvarado,Guard,23.0,54.0,1.0,15.4,114.0,109.0,-0.5,2.4,50.0,12.962962962962962,6.6,11.2,1925.406,2099.843,2209.5737067144883,2176.717804395207,2193.1457555548477
8,Kyle Anderson,Forward,28.0,69.0,11.0,21.5,110.0,106.0,-0.9,2.1,48.4,14.705882352941178,13.0,12.1,9937.15,10837.431,9464.599905046276,6885.865414129236,8175.232659587757
9,Giannis Antetokounmpo,Forward,27.0,67.0,67.0,32.9,124.0,106.0,7.6,3.5,58.2,44.623655913978496,18.7,12.2,39344.9,42909.452,36893.92506965124,35428.33525228968,36161.13016097046
10,Thanasis Antetokounmpo,Forward,29.0,48.0,6.0,9.9,113.0,112.0,-3.5,-0.1,55.50000000000001,22.22222222222222,11.3,14.9,1729.217,1885.879,2620.6843448066666,2418.7338338606546,2519.709089333661
11,Carmelo Anthony,Forward,37.0,69.0,3.0,26.0,114.0,114.0,0.4,-0.8,54.400000000000006,18.09523809523809,8.6,6.9,2641.691,2881.021,3298.0316115763535,4576.903529444499,3937.4675705104264
12,Cole Anthony,Guard,21.0,65.0,65.0,31.7,103.0,114.0,-0.6,-0.6,46.400000000000006,23.57142857142857,8.9,14.2,3449.4,3761.907,13076.744106439166,5530.091001304492,9303.41755387183
13,OG Anunoby,Forward,24.0,48.0,48.0,36.0,112.0,111.0,0.4,0.1,52.6,13.103448275862068,8.3,9.7,16071.429,17527.461,14555.160538116465,13725.047174914376,14140.10385651542
14,Trevor Ariza,Forward,36.0,24.0,11.0,19.3,97.0,114.0,-3.3,-0.2,43.4,9.756097560975611,9.5,9.3,2641.691,2881.021,6149.857448264632,3214.1731912600653,4682.015319762349
15,DJ Augustin,Guard,34.0,55.0,2.0,16.1,112.0,120.0,-1.2,-2.4,57.7,17.5,4.2,18.9,7622.467,8313.044,3979.594044917178,6261.92351965899,5120.758782288084
16,Deni Avdija,Forward,21.0,82.0,8.0,24.2,106.0,113.0,-2.1,0.4,50.3,18.30985915492958,11.9,12.0,4692.84,5117.999,2552.0876840738097,4020.24276870155,3286.16522638768
17,Deandre Ayton,Center,23.0,58.0,58.0,29.5,124.0,105.0,2.2,0.6,63.9,15.0,18.6,10.7,12632.95,13777.464,9223.287325307356,9530.65623021316,9376.971777760258
18,Marvin Bagley,Forward,22.0,48.0,25.0,23.9,112.0,114.0,-0.5,-1.8,53.0,15.053763440860212,16.0,7.4,11312.114,12336.964,4940.084836462542,4810.510875666253,4875.297856064397
19,LaMelo Ball,Guard,20.0,75.0,75.0,32.3,111.0,112.0,3.3,0.1,51.7,16.766467065868262,11.0,15.3,8231.76,8977.537,19188.575508862115,8220.930490968547,13704.75299991533
20,Lonzo Ball,Guard,24.0,35.0,35.0,34.6,110.0,111.0,0.9,1.6,56.7,5.504587155963303,8.8,17.2,18604.651,20290.187,13848.682018774614,16496.415251684073,15172.548635229345
21,Mo Bamba,Center,23.0,71.0,69.0,25.7,113.0,108.0,-0.2,0.9,56.6,9.195402298850576,16.5,10.6,7568.743,8254.452,6929.103261738095,6008.348729192996,6468.725995465546
22,Desmond Bane,Guard,23.0,76.0,76.0,29.8,119.0,110.0,2.5,0.3,56.49999999999999,12.413793103448276,7.7,8.7,2033.16,2217.359,7816.79309783362,2576.450921813623,5196.622009823622
23,Dalano Banton,Guard,22.0,64.0,1.0,10.9,98.0,111.0,-3.5,0.4,44.3,12.5,9.7,19.3,925.258,1009.084,1589.6952993633872,1643.620228902467,1616.6577641329272
24,Harrison Barnes,Forward,29.0,77.0,77.0,33.6,121.0,118.0,1.5,-1.3,55.400000000000006,40.74074074074075,9.1,10.4,20284.091,22121.78,20421.01827381649,25185.57534731707,22803.296810566782
25,Scottie Barnes,Forward,20.0,74.0,74.0,35.4,116.0,111.0,0.5,0.4,52.400000000000006,16.666666666666668,11.5,11.7,7280.4,7939.986,11602.603845823536,7989.793432091056,9796.198638957296
26,RJ Barrett,Forward,21.0,70.0,70.0,34.5,103.0,113.0,-0.3,-1.3,46.6,23.9766081871345,9.1,9.9,8623.92,9405.226,13199.596435450525,8401.701902356326,10800.649168903426
27,Will Barton,Guard,31.0,71.0,71.0,32.1,108.0,114.0,0.4,-0.9,52.5,11.11111111111111,8.3,11.8,15625.0,17040.587,25744.607766765337,18753.18400780903,22248.895887287184
28,Charles Bassey,Center,21.0,23.0,0.0,7.3,129.0,103.0,-0.4,2.1,63.8,20.0,20.6,13.3,925.258,1009.084,1480.2063421564262,1490.860773382032,1485.533557769229
29,Keita Bates-Diop,Forward,26.0,59.0,14.0,16.2,111.0,112.0,-2.1,-0.5,54.900000000000006,17.77777777777778,12.7,13.4,1729.217,1885.879,2234.7048503579094,2630.6287383208355,2432.6667943393722
30,Nicolas Batum,Forward,33.0,59.0,54.0,24.8,118.0,109.0,0.5,1.8,60.2,6.060606060606061,9.2,9.0,12026.998,13116.613,16547.395462357254,11699.91332641602,14123.654394386636
31,Kent Bazemore,Forward,32.0,39.0,14.0,14.0,93.0,113.0,-5.1,0.8,42.8,8.333333333333332,6.8,12.5,2401.537,2619.11,6137.413008181798,2701.6476513192647,4419.530329750532
32,Darius Bazley,Forward,21.0,69.0,53.0,27.9,101.0,111.0,-2.1,0.3,48.4,18.08510638297872,11.6,11.1,2513.04,2740.715,5687.364754359282,3085.040597314323,4386.202675836803
33,Bradley Beal,Guard,28.0,40.0,40.0,36.0,106.0,117.0,2.0,-1.2,49.2,21.76165803108808,7.3,13.6,33724.2,36779.53,29726.522052107524,34549.39472336504,32137.958387736282
34,Malik Beasley,Guard,25.0,79.0,18.0,25.0,111.0,116.0,0.7,-1.5,53.2,5.555555555555555,6.2,4.7,14491.964,15804.9,4943.647528372776,9102.763139111119,7023.2053337419475
35,DeAndre Bembry,Forward,27.0,56.0,20.0,18.3,119.0,112.0,-2.2,1.5,59.5,10.256410256410255,8.6,11.6,2271.045,2476.795,1598.3474288643424,2515.4116383267774,2056.87953359556
36,Davis Bertans,Forward,29.0,56.0,0.0,14.4,106.0,114.0,-1.7,-0.9,50.0,12.244897959183673,8.0,6.1,16000.0,17449.561,5897.0220030453065,10084.771556125781,7990.896779585544
37,Patrick Beverley,Guard,33.0,58.0,54.0,25.4,119.0,111.0,0.6,2.1,50.1,22.666666666666664,8.7,12.9,14320.987,15618.433,15341.13621468121,18805.698441253717,17073.417327967465
38,Saddiq Bey,Forward,22.0,82.0,82.0,33.0,110.0,116.0,0.9,-1.2,48.9,18.705035971223023,8.8,7.1,2824.32,3080.196,12409.663205253257,4462.08232111842,8435.872763185838
39,Khem Birch,Center,29.0,55.0,28.0,18.0,124.0,111.0,-1.7,0.4,48.5,27.77777777777778,13.1,11.1,6350.0,6925.294,5496.656649295249,7278.200146009148,6387.428397652198
40,Goga Bitadze,Center,22.0,50.0,16.0,14.6,118.0,114.0,-0.2,-0.6,56.49999999999999,26.0,13.5,13.6,3098.4,3379.107,2497.2303996822616,3195.5159654036443,2846.373182542953
41,Bismack Biyombo,Center,29.0,36.0,3.0,14.1,119.0,105.0,-1.7,0.4,59.3,27.500000000000004,17.7,12.4,1518.213,1655.759,6371.419018019284,3207.3436471314303,4789.381332575357
42,Nemanja Bjelica,Center,33.0,71.0,0.0,16.1,111.0,105.0,-0.9,2.3,54.7,16.666666666666668,14.1,18.7,2089.448,2278.746,9011.584201658126,3909.6624990974237,6460.623350377775
43,Eric Bledsoe,Guard,32.0,54.0,29.0,25.2,100.0,110.0,-2.1,1.3,47.5,18.390804597701152,7.1,18.3,18125.0,19767.081,13516.646002405794,19803.967224295415,16660.306613350604
44,Keljin Blevins,Forward,26.0,31.0,1.0,11.3,86.0,119.0,-5.6,-2.9,40.1,5.555555555555556,7.1,12.8,462.629,504.542,2155.4323873118433,924.4256166630157,1539.9290019874295
45,Bogdan Bogdanovic,Guard,29.0,63.0,27.0,29.3,114.0,116.0,1.5,-0.2,53.7,11.904761904761903,7.4,7.7,18000.0,19630.756,13668.150784324314,15013.112951143796,14340.631867734055
46,Bojan Bogdanovic,Forward,32.0,69.0,69.0,30.9,116.0,115.0,1.6,-1.6,55.2,23.88059701492537,7.6,10.2,18700.0,20394.174,26035.191960297634,27166.306267444543,26600.74911387109
47,Leandro Bolmaro,Forward,21.0,35.0,2.0,6.9,96.0,115.0,-5.1,-0.7,36.1,20.0,9.6,17.9,2353.32,2566.525,716.5338804066324,2103.3573705371023,1409.9456254718673
48,Devin Booker,Guard,25.0,68.0,68.0,34.5,113.0,109.0,3.9,0.2,53.0,22.00956937799043,7.8,9.3,31650.6,34518.067,25166.268933186755,31771.658120107095,28468.963526646927
49,BJ Boston,Guard,20.0,51.0,0.0,14.9,98.0,111.0,-3.0,-0.4,43.7,18.75,7.7,8.0,925.258,1009.084,1953.5018358082093,1764.1790530574272,1858.8404444328182
50,Chris Boucher,Forward,29.0,80.0,9.0,21.1,124.0,108.0,0.5,-0.4,52.3,26.38888888888889,15.8,6.0,7020.0,7655.995,7450.621182352459,8595.617824765064,8023.119503558762
51,James Bouknight,Guard,21.0,31.0,0.0,9.8,100.0,117.0,-3.4,-3.7,40.8,20.0,9.1,8.8,4154.4,4530.778,793.3607715818907,2639.389401494758,1716.3750865383245
52,Avery Bradley,Guard,31.0,62.0,45.0,22.7,106.0,116.0,-3.5,-0.1,54.0,5.357142857142858,5.2,9.6,2641.691,2881.021,9315.044130756503,12947.1405325234,11131.092331639953
53,Tony Bradley,Center,24.0,55.0,7.0,10.0,115.0,110.0,-2.0,0.2,58.5,13.636363636363637,19.1,20.0,1789.256,1951.358,944.8002707392254,1875.319861940452,1410.0600663398386
54,Ignas Brazdeikis,Forward,23.0,42.0,1.0,12.8,106.0,116.0,-2.7,-1.6,50.3,11.11111111111111,7.1,7.8,462.629,504.542,1478.0127041689948,1352.0227030539227,1415.0177036114587
55,Mikal Bridges,Forward,25.0,82.0,82.0,34.8,125.0,110.0,0.5,1.1,60.1,15.23809523809524,6.5,6.8,5557.725,6061.241,11917.725057251411,7503.378679680604,9710.551868466007
56,Miles Bridges,Forward,23.0,80.0,80.0,35.5,117.0,114.0,1.8,-0.3,55.400000000000006,21.71052631578948,10.4,9.9,5421.493,5912.667,12725.135868774958,9250.610512442552,10987.873190608756
57,Oshae Brissett,Forward,23.0,67.0,25.0,23.3,112.0,116.0,-0.5,-1.7,49.3,22.36842105263158,12.8,8.5,1701.593,1855.753,3543.54121149457,2841.2033403367172,3192.3722759156435
58,Malcolm Brogdon,Guard,29.0,36.0,36.0,33.5,116.0,118.0,2.8,-0.5,50.1,26.490066225165563,8.6,11.1,21700.0,23665.967,27093.36615531099,26345.36777801718,26719.366966664085
59,Armoni Brooks,Guard,23.0,54.0,11.0,15.6,101.0,117.0,-2.6,-1.3,46.7,5.555555555555555,6.7,8.3,1739.065,1896.619,1411.547749849387,2047.9668513166077,1729.7573005829972
60,Dillon Brooks,Forward,26.0,32.0,31.0,27.7,108.0,112.0,-1.0,-0.8,47.5,17.073170731707318,6.0,8.0,12200.0,13305.29,7470.3030189487,11544.195869315645,9507.249444132172
61,Bruce Brown,Forward,25.0,72.0,45.0,24.6,121.0,111.0,-0.4,1.1,54.3,18.571428571428573,10.6,9.1,4736.102,5165.181,5824.598243709266,6513.82715896076,6169.212701335013
62,Charlie Brown,Guard,24.0,22.0,2.0,8.0,88.0,109.0,-5.2,0.4,26.9,22.222222222222225,10.1,10.3,431.151,470.212,1214.4339740656385,1041.683482940341,1128.0587285029897
63,Greg Brown,Forward,20.0,48.0,6.0,13.3,102.0,114.0,-4.0,-0.7,47.6,22.5,11.6,14.1,925.258,1009.084,1400.9516456448346,1698.011769551298,1549.4817075980664
64,Jaylen Brown,Forward,25.0,66.0,66.0,33.6,109.0,108.0,1.9,0.1,54.1,20.10869565217392,9.8,11.6,26758.928,29183.222,21826.715825452186,29302.68038577922,25564.698105615702
65,Moses Brown,Center,22.0,40.0,6.0,8.6,115.0,105.0,-2.4,-0.9,59.3,40.74074074074075,21.7,12.5,1933.909,2109.116,1184.5273581158312,1764.2110912703693,1474.3692246931003
66,Sterling Brown,Guard,26.0,49.0,3.0,12.8,102.0,109.0,-3.4,0.5,47.1,9.374999999999998,13.2,12.5,3000.0,3271.792,2856.8762945733256,3572.075203217855,3214.47574889559
67,Troy Brown,Forward,22.0,66.0,7.0,16.0,110.0,114.0,-1.7,-0.2,51.0,7.6923076923076925,10.8,8.8,5170.564,5639.004,1276.1496276815683,2751.2829763404247,2013.7163020109965
68,Jalen Brunson,Guard,25.0,79.0,61.0,31.9,118.0,112.0,0.9,0.0,54.900000000000006,17.968749999999996,6.8,10.1,1802.057,1965.319,13745.437078135303,7229.2817090566905,10487.359393595996
69,Thomas Bryant,Center,24.0,27.0,9.0,16.3,118.0,113.0,-0.4,-0.7,56.10000000000001,23.63636363636364,13.6,10.3,8666.667,9451.846,2358.805197649351,5096.93794661709,3727.871572133221
70,Reggie Bullock,Forward,30.0,68.0,37.0,28.0,111.0,112.0,-1.5,0.0,54.2,8.108108108108107,7.0,7.1,9536.0,10399.938,8957.103638430337,9327.890700595946,9142.497169513143
71,Trey Burke,Guard,29.0,42.0,0.0,10.5,97.0,113.0,-3.6,-1.4,45.1,9.803921568627452,4.2,10.4,3150.0,3435.382,5722.504292536554,3178.777275476624,4450.6407840065895
72,Alec Burks,Guard,30.0,81.0,44.0,28.6,117.0,110.0,-0.4,1.2,49.9,30.000000000000004,9.2,9.7,9536.0,10399.938,11166.531244464739,11515.134790198254,11340.833017331497
73,Jared Butler,Guard,21.0,42.0,1.0,8.6,102.0,109.0,-2.3,0.7,49.7,8.333333333333332,6.8,17.3,925.258,1009.084,1797.1933643038617,1112.3865495676218,1454.7899569357419
74,Jimmy Butler,Forward,32.0,57.0,57.0,33.9,124.0,108.0,4.5,1.9,49.6,47.58620689655172,9.9,10.5,36016.2,39279.18,39127.599947499395,37386.34655623186,38256.973251865624
75,Kentavious Caldwell-Pope,Guard,28.0,77.0,77.0,30.2,109.0,116.0,-0.9,-0.6,53.1,16.666666666666664,6.2,9.8,13038.862,14220.151,18747.12381265291,21944.252422099948,20345.688117376427
76,Facundo Campazzo,Guard,30.0,65.0,4.0,18.2,109.0,111.0,-2.1,1.3,45.9,19.565217391304348,5.5,16.9,3100.0,3380.852,5200.6054594639845,3311.803012327678,4256.2042358958315
77,Clint Capela,Center,27.0,74.0,73.0,27.6,132.0,109.0,2.1,-0.1,61.3,13.414634146341466,23.5,6.1,17603.448,19198.277,8086.20506732233,15711.849039559633,11899.027053440981
78,Jevon Carter,Guard,26.0,66.0,3.0,13.7,110.0,114.0,-1.8,-0.4,51.8,5.2631578947368425,6.6,11.5,4107.149,4479.246,1893.1763975356796,3697.92267181897,2795.5495346773246
79,Wendell Carter,Forward,22.0,62.0,61.0,29.9,115.0,110.0,1.0,0.6,57.6,20.909090909090907,18.5,13.1,6920.027,7546.964,7743.848163535875,6440.57138577384,7092.209774654857
80,Alex Caruso,Guard,27.0,41.0,18.0,28.0,110.0,112.0,-2.2,2.3,48.0,22.58064516129032,7.3,16.5,8600.0,9379.139,4189.831712294746,7596.888486119491,5893.360099207119
81,Willie Cauley-Stein,Center,28.0,20.0,2.0,9.2,103.0,109.0,-4.1,1.1,47.1,5.555555555555556,12.2,16.3,4220.083,4602.412,4348.570251093765,3678.544561563089,4013.557406328427
82,Justin Champagnie,Forward,20.0,36.0,0.0,7.8,128.0,112.0,-1.3,-0.7,53.7,15.789473684210526,13.9,10.1,462.629,504.542,522.4488120550558,974.9930949987586,748.7209535269071
83,Chris Chiozza,Guard,26.0,34.0,1.0,10.9,88.0,110.0,-5.7,-0.2,40.1,4.166666666666667,5.3,28.0,462.629,504.542,2518.313604759016,1311.6762933788368,1914.9949490689264
84,Marquese Chriss,Forward,24.0,34.0,0.0,10.2,107.0,105.0,-3.8,0.0,49.3,15.384615384615383,16.5,10.3,1292.9,1410.033,1440.0872285253552,3110.364602774567,2275.2259156499613
85,Josh Christopher,Guard,20.0,74.0,2.0,18.0,101.0,117.0,-2.2,-1.3,50.4,16.176470588235293,7.7,17.2,2259.24,2463.921,1464.988965933052,1891.2311282321593,1678.1100470826057
86,Gary Clark,Forward,27.0,38.0,1.0,9.9,116.0,112.0,0.1,0.0,53.400000000000006,8.695652173913045,13.2,9.8,811.213,884.706,2834.9139514805843,1220.693835454526,2027.803893467555
87,Brandon Clarke,Forward,25.0,64.0,1.0,19.5,138.0,108.0,3.1,1.1,65.0,18.571428571428573,14.4,6.3,2726.88,2973.928,3591.625457071108,3247.686755925725,3419.656106498416
88,Jordan Clarkson,Guard,29.0,79.0,1.0,27.1,108.0,113.0,0.5,-1.2,50.4,12.765957446808512,7.0,9.8,12420.0,13545.221,10056.882657653754,12204.446389862374,11130.664523758063
89,Nicolas Claxton,Center,22.0,47.0,19.0,20.7,130.0,111.0,0.3,0.2,67.4,19.642857142857142,14.8,11.1,1782.621,1944.122,2961.826782059385,2523.531127340599,2742.678954699992
90,Amir Coffey,Guard,24.0,69.0,30.0,22.7,120.0,113.0,-0.3,0.0,55.60000000000001,22.058823529411764,6.7,8.0,573.576,625.54,2871.3221590547423,1135.810578260672,2003.5663686577072
91,John Collins,Forward,24.0,54.0,53.0,30.8,122.0,114.0,1.5,0.0,57.6,21.00840336134453,13.9,7.7,23000.0,25083.744,11578.985902259545,17668.526363711353,14623.756132985449
92,Zach Collins,Center,24.0,28.0,4.0,17.9,112.0,109.0,-1.2,1.0,53.5,34.54545454545455,16.0,19.7,7000.0,7634.183,2889.735066898426,1382.4547512419974,2136.0949090702115
93,Mike Conley,Guard,34.0,72.0,72.0,28.6,120.0,111.0,2.4,0.7,54.2,16.363636363636363,5.8,12.5,21000.0,22902.549,15622.453419606929,16809.731115584942,16216.092267595935
94,Pat Connaughton,Forward,29.0,65.0,19.0,26.0,124.0,113.0,0.8,0.3,60.5,9.210526315789473,8.6,6.3,5333.334,5816.521,8139.871326179069,7062.6515931284475,7601.261459653759
95,Tyler Cook,Forward,24.0,20.0,2.0,10.0,126.0,113.0,-3.0,-1.1,60.5,57.89473684210527,14.9,11.8,462.629,504.542,176.88090005571334,623.3406248708843,400.11076246329884
96,DeMarcus Cousins,Center,31.0,48.0,7.0,15.0,105.0,106.0,-1.8,0.2,51.7,29.411764705882355,20.6,18.3,2038.942,2223.664,10487.428909246531,5229.668260807868,7858.5485850272
97,Robert Covington,Forward,31.0,71.0,42.0,27.3,108.0,110.0,-1.6,1.7,54.8,11.428571428571429,11.0,12.4,12975.471,14151.017,13605.602941659356,13811.51449036015,13708.558716009753
98,Torrey Craig,Forward,31.0,78.0,16.0,20.5,110.0,113.0,-1.7,-0.1,54.1,8.771929824561402,10.7,12.6,4878.049,5319.988,7650.7279891098415,8753.025279260253,8201.876634185048
99,Jae Crowder,Forward,31.0,67.0,67.0,28.1,109.0,105.0,-1.3,2.4,51.6,13.580246913580249,10.1,8.6,9720.9,10601.59,15425.027513617137,12462.45075107237,13943.739132344754
100,Jarrett Culver,Guard,22.0,37.0,0.0,9.1,93.0,109.0,-5.7,0.3,42.2,11.111111111111112,7.4,11.8,6395.16,6974.546,753.4337660311769,4039.6274753494,2396.5306206902883
